2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-09 10:38:17,012 - Train: 94.10% [353150/375300]  [282.3/300.0] [batch_t 0.122 (0.128)] [data_t 0.004] [optim_t 0.118] [lr 0.000055] [CE 3.248 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:38:23,362 - Train: 94.11% [353200/375300]  [282.3/300.0] [batch_t 0.137 (0.127)] [data_t 0.004] [optim_t 0.133] [lr 0.000055] [CE 3.049 (3.163)] [KD 0.000 (0.000)]
2024-10-09 10:38:29,595 - Train: 94.12% [353250/375300]  [282.4/300.0] [batch_t 0.117 (0.125)] [data_t 0.004] [optim_t 0.112] [lr 0.000055] [CE 2.980 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:38:35,699 - Train: 94.14% [353300/375300]  [282.4/300.0] [batch_t 0.125 (0.122)] [data_t 0.004] [optim_t 0.121] [lr 0.000055] [CE 3.162 (3.208)] [KD 0.000 (0.000)]
2024-10-09 10:38:41,949 - Train: 94.15% [353350/375300]  [282.5/300.0] [batch_t 0.122 (0.125)] [data_t 0.004] [optim_t 0.117] [lr 0.000055] [CE 3.458 (3.159)] [KD 0.000 (0.000)]
2024-10-09 10:38:47,874 - Train: 94.16% [353400/375300]  [282.5/300.0] [batch_t 0.113 (0.118)] [data_t 0.004] [optim_t 0.108] [lr 0.000055] [CE 3.354 (3.144)] [KD 0.000 (0.000)]
2024-10-09 10:38:54,118 - Train: 94.18% [353450/375300]  [282.5/300.0] [batch_t 0.117 (0.125)] [data_t 0.004] [optim_t 0.112] [lr 0.000055] [CE 3.210 (3.143)] [KD 0.000 (0.000)]
2024-10-09 10:39:00,161 - Train: 94.19% [353500/375300]  [282.6/300.0] [batch_t 0.112 (0.121)] [data_t 0.004] [optim_t 0.108] [lr 0.000055] [CE 3.110 (3.191)] [KD 0.000 (0.000)]
2024-10-09 10:39:05,957 - Train: 94.20% [353550/375300]  [282.6/300.0] [batch_t 0.118 (0.116)] [data_t 0.004] [optim_t 0.114] [lr 0.000055] [CE 3.076 (3.167)] [KD 0.000 (0.000)]
2024-10-09 10:39:12,216 - Train: 94.22% [353600/375300]  [282.7/300.0] [batch_t 0.213 (0.125)] [data_t 0.004] [optim_t 0.209] [lr 0.000054] [CE 3.012 (3.073)] [KD 0.000 (0.000)]
2024-10-09 10:39:17,998 - Train: 94.23% [353650/375300]  [282.7/300.0] [batch_t 0.112 (0.116)] [data_t 0.004] [optim_t 0.108] [lr 0.000054] [CE 3.372 (3.115)] [KD 0.000 (0.000)]
2024-10-09 10:39:24,253 - Train: 94.24% [353700/375300]  [282.7/300.0] [batch_t 0.108 (0.125)] [data_t 0.004] [optim_t 0.104] [lr 0.000054] [CE 3.084 (3.118)] [KD 0.000 (0.000)]
2024-10-09 10:39:30,461 - Train: 94.26% [353750/375300]  [282.8/300.0] [batch_t 0.118 (0.124)] [data_t 0.004] [optim_t 0.113] [lr 0.000054] [CE 2.879 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:39:36,359 - Train: 94.27% [353800/375300]  [282.8/300.0] [batch_t 0.119 (0.118)] [data_t 0.004] [optim_t 0.115] [lr 0.000054] [CE 2.959 (3.124)] [KD 0.000 (0.000)]
2024-10-09 10:39:42,530 - Train: 94.28% [353850/375300]  [282.9/300.0] [batch_t 0.112 (0.123)] [data_t 0.004] [optim_t 0.108] [lr 0.000054] [CE 3.004 (3.113)] [KD 0.000 (0.000)]
2024-10-09 10:39:48,543 - Train: 94.30% [353900/375300]  [282.9/300.0] [batch_t 0.224 (0.120)] [data_t 0.005] [optim_t 0.219] [lr 0.000054] [CE 3.169 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:39:54,421 - Train: 94.31% [353950/375300]  [282.9/300.0] [batch_t 0.120 (0.117)] [data_t 0.004] [optim_t 0.116] [lr 0.000054] [CE 3.109 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:40:00,791 - Train: 94.32% [354000/375300]  [283.0/300.0] [batch_t 0.116 (0.127)] [data_t 0.004] [optim_t 0.112] [lr 0.000054] [CE 3.129 (3.164)] [KD 0.000 (0.000)]
2024-10-09 10:40:11,275 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39692] [top5_cnt  47387] [top_all  50000]
2024-10-09 10:40:11,276 - net: 79.384 (94.774)
2024-10-09 10:40:17,926 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39885] [top5_cnt  47448] [top_all  50000]
2024-10-09 10:40:17,926 - net_E: 79.770 (94.896)
2024-10-09 10:40:18,058 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.770 (epoch: 283)]
2024-10-09 10:40:18,059 - ==> Total time: 12:39:55	 Eta: 0:45:38 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:40:24,758 - Train: 94.34% [354050/375300]  [283.0/300.0] [batch_t 0.110 (0.139)] [data_t 0.004] [optim_t 0.106] [lr 0.000053] [CE 3.004 (3.070)] [KD 0.000 (0.000)]
2024-10-09 10:40:30,782 - Train: 94.35% [354100/375300]  [283.1/300.0] [batch_t 0.111 (0.120)] [data_t 0.004] [optim_t 0.107] [lr 0.000053] [CE 3.040 (3.144)] [KD 0.000 (0.000)]
2024-10-09 10:40:36,825 - Train: 94.36% [354150/375300]  [283.1/300.0] [batch_t 0.104 (0.121)] [data_t 0.004] [optim_t 0.099] [lr 0.000053] [CE 3.107 (3.135)] [KD 0.000 (0.000)]
2024-10-09 10:40:42,890 - Train: 94.38% [354200/375300]  [283.1/300.0] [batch_t 0.114 (0.121)] [data_t 0.004] [optim_t 0.110] [lr 0.000053] [CE 3.151 (3.186)] [KD 0.000 (0.000)]
2024-10-09 10:40:48,915 - Train: 94.39% [354250/375300]  [283.2/300.0] [batch_t 0.104 (0.120)] [data_t 0.004] [optim_t 0.099] [lr 0.000053] [CE 3.175 (3.124)] [KD 0.000 (0.000)]
2024-10-09 10:40:54,950 - Train: 94.40% [354300/375300]  [283.2/300.0] [batch_t 0.116 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.000053] [CE 2.929 (3.068)] [KD 0.000 (0.000)]
2024-10-09 10:41:00,754 - Train: 94.42% [354350/375300]  [283.3/300.0] [batch_t 0.127 (0.116)] [data_t 0.004] [optim_t 0.123] [lr 0.000053] [CE 3.406 (3.163)] [KD 0.000 (0.000)]
2024-10-09 10:41:06,779 - Train: 94.43% [354400/375300]  [283.3/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.000053] [CE 3.375 (3.101)] [KD 0.000 (0.000)]
2024-10-09 10:41:12,835 - Train: 94.44% [354450/375300]  [283.3/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.106] [lr 0.000053] [CE 2.940 (3.149)] [KD 0.000 (0.000)]
2024-10-09 10:41:18,816 - Train: 94.46% [354500/375300]  [283.4/300.0] [batch_t 0.109 (0.119)] [data_t 0.004] [optim_t 0.104] [lr 0.000052] [CE 3.281 (3.156)] [KD 0.000 (0.000)]
2024-10-09 10:41:24,512 - Train: 94.47% [354550/375300]  [283.4/300.0] [batch_t 0.219 (0.114)] [data_t 0.004] [optim_t 0.215] [lr 0.000052] [CE 3.003 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:41:30,455 - Train: 94.48% [354600/375300]  [283.5/300.0] [batch_t 0.117 (0.119)] [data_t 0.004] [optim_t 0.113] [lr 0.000052] [CE 3.177 (3.100)] [KD 0.000 (0.000)]
2024-10-09 10:41:36,416 - Train: 94.50% [354650/375300]  [283.5/300.0] [batch_t 0.109 (0.119)] [data_t 0.004] [optim_t 0.105] [lr 0.000052] [CE 3.380 (3.075)] [KD 0.000 (0.000)]
2024-10-09 10:41:42,990 - Train: 94.51% [354700/375300]  [283.5/300.0] [batch_t 0.113 (0.131)] [data_t 0.004] [optim_t 0.109] [lr 0.000052] [CE 3.106 (3.167)] [KD 0.000 (0.000)]
2024-10-09 10:41:49,078 - Train: 94.52% [354750/375300]  [283.6/300.0] [batch_t 0.129 (0.122)] [data_t 0.004] [optim_t 0.125] [lr 0.000052] [CE 2.977 (3.142)] [KD 0.000 (0.000)]
2024-10-09 10:41:54,942 - Train: 94.54% [354800/375300]  [283.6/300.0] [batch_t 0.130 (0.117)] [data_t 0.004] [optim_t 0.126] [lr 0.000052] [CE 3.397 (3.185)] [KD 0.000 (0.000)]
2024-10-09 10:42:01,148 - Train: 94.55% [354850/375300]  [283.7/300.0] [batch_t 0.119 (0.124)] [data_t 0.004] [optim_t 0.115] [lr 0.000052] [CE 2.983 (3.119)] [KD 0.000 (0.000)]
2024-10-09 10:42:07,231 - Train: 94.56% [354900/375300]  [283.7/300.0] [batch_t 0.114 (0.122)] [data_t 0.004] [optim_t 0.109] [lr 0.000052] [CE 3.069 (3.114)] [KD 0.000 (0.000)]
2024-10-09 10:42:13,457 - Train: 94.58% [354950/375300]  [283.7/300.0] [batch_t 0.110 (0.124)] [data_t 0.004] [optim_t 0.106] [lr 0.000051] [CE 3.178 (3.123)] [KD 0.000 (0.000)]
2024-10-09 10:42:19,569 - Train: 94.59% [355000/375300]  [283.8/300.0] [batch_t 0.115 (0.122)] [data_t 0.004] [optim_t 0.111] [lr 0.000051] [CE 3.527 (3.109)] [KD 0.000 (0.000)]
2024-10-09 10:42:25,993 - Train: 94.60% [355050/375300]  [283.8/300.0] [batch_t 0.112 (0.128)] [data_t 0.004] [optim_t 0.107] [lr 0.000051] [CE 3.018 (3.101)] [KD 0.000 (0.000)]
2024-10-09 10:42:32,101 - Train: 94.62% [355100/375300]  [283.9/300.0] [batch_t 0.116 (0.122)] [data_t 0.004] [optim_t 0.111] [lr 0.000051] [CE 3.245 (3.101)] [KD 0.000 (0.000)]
2024-10-09 10:42:38,166 - Train: 94.63% [355150/375300]  [283.9/300.0] [batch_t 0.220 (0.121)] [data_t 0.004] [optim_t 0.216] [lr 0.000051] [CE 3.334 (3.139)] [KD 0.000 (0.000)]
2024-10-09 10:42:44,265 - Train: 94.64% [355200/375300]  [283.9/300.0] [batch_t 0.119 (0.122)] [data_t 0.004] [optim_t 0.115] [lr 0.000051] [CE 2.945 (3.175)] [KD 0.000 (0.000)]
2024-10-09 10:42:50,405 - Train: 94.66% [355250/375300]  [284.0/300.0] [batch_t 0.113 (0.123)] [data_t 0.004] [optim_t 0.109] [lr 0.000051] [CE 3.315 (3.138)] [KD 0.000 (0.000)]
2024-10-09 10:43:00,939 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.125)] [top1_cnt  39720] [top5_cnt  47374] [top_all  50000]
2024-10-09 10:43:00,939 - net: 79.440 (94.748)
2024-10-09 10:43:07,506 - Test (net_E): 100.00% [50/50] [batch_t 0.026 (0.125)] [top1_cnt  39895] [top5_cnt  47454] [top_all  50000]
2024-10-09 10:43:07,506 - net_E: 79.790 (94.908)
2024-10-09 10:43:07,633 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.790 (epoch: 284)]
2024-10-09 10:43:07,633 - ==> Total time: 12:42:45	 Eta: 0:42:58 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:43:14,044 - Train: 94.67% [355300/375300]  [284.0/300.0] [batch_t 0.113 (0.145)] [data_t 0.004] [optim_t 0.109] [lr 0.000051] [CE 2.855 (3.126)] [KD 0.000 (0.000)]
2024-10-09 10:43:20,119 - Train: 94.68% [355350/375300]  [284.1/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.105] [lr 0.000051] [CE 3.218 (3.134)] [KD 0.000 (0.000)]
2024-10-09 10:43:26,134 - Train: 94.70% [355400/375300]  [284.1/300.0] [batch_t 0.108 (0.120)] [data_t 0.004] [optim_t 0.104] [lr 0.000051] [CE 3.070 (3.159)] [KD 0.000 (0.000)]
2024-10-09 10:43:32,130 - Train: 94.71% [355450/375300]  [284.1/300.0] [batch_t 0.118 (0.120)] [data_t 0.004] [optim_t 0.114] [lr 0.000050] [CE 3.086 (3.193)] [KD 0.000 (0.000)]
2024-10-09 10:43:38,222 - Train: 94.72% [355500/375300]  [284.2/300.0] [batch_t 0.106 (0.122)] [data_t 0.004] [optim_t 0.102] [lr 0.000050] [CE 3.025 (3.129)] [KD 0.000 (0.000)]
2024-10-09 10:43:44,027 - Train: 94.74% [355550/375300]  [284.2/300.0] [batch_t 0.112 (0.116)] [data_t 0.004] [optim_t 0.107] [lr 0.000050] [CE 2.930 (3.140)] [KD 0.000 (0.000)]
2024-10-09 10:43:50,194 - Train: 94.75% [355600/375300]  [284.3/300.0] [batch_t 0.109 (0.123)] [data_t 0.004] [optim_t 0.105] [lr 0.000050] [CE 3.211 (3.117)] [KD 0.000 (0.000)]
2024-10-09 10:43:56,216 - Train: 94.76% [355650/375300]  [284.3/300.0] [batch_t 0.106 (0.120)] [data_t 0.004] [optim_t 0.102] [lr 0.000050] [CE 3.314 (3.123)] [KD 0.000 (0.000)]
2024-10-09 10:44:02,333 - Train: 94.78% [355700/375300]  [284.3/300.0] [batch_t 0.112 (0.122)] [data_t 0.004] [optim_t 0.108] [lr 0.000050] [CE 3.299 (3.102)] [KD 0.000 (0.000)]
2024-10-09 10:44:08,531 - Train: 94.79% [355750/375300]  [284.4/300.0] [batch_t 0.130 (0.124)] [data_t 0.004] [optim_t 0.126] [lr 0.000050] [CE 3.084 (3.186)] [KD 0.000 (0.000)]
2024-10-09 10:44:14,563 - Train: 94.80% [355800/375300]  [284.4/300.0] [batch_t 0.222 (0.121)] [data_t 0.004] [optim_t 0.218] [lr 0.000050] [CE 3.243 (3.122)] [KD 0.000 (0.000)]
2024-10-09 10:44:20,561 - Train: 94.82% [355850/375300]  [284.5/300.0] [batch_t 0.121 (0.120)] [data_t 0.004] [optim_t 0.117] [lr 0.000050] [CE 3.425 (3.178)] [KD 0.000 (0.000)]
2024-10-09 10:44:26,890 - Train: 94.83% [355900/375300]  [284.5/300.0] [batch_t 0.243 (0.126)] [data_t 0.004] [optim_t 0.239] [lr 0.000050] [CE 3.017 (3.127)] [KD 0.000 (0.000)]
2024-10-09 10:44:33,065 - Train: 94.84% [355950/375300]  [284.5/300.0] [batch_t 0.115 (0.123)] [data_t 0.004] [optim_t 0.111] [lr 0.000049] [CE 3.006 (3.151)] [KD 0.000 (0.000)]
2024-10-09 10:44:39,293 - Train: 94.86% [356000/375300]  [284.6/300.0] [batch_t 0.116 (0.124)] [data_t 0.004] [optim_t 0.112] [lr 0.000049] [CE 3.312 (3.165)] [KD 0.000 (0.000)]
2024-10-09 10:44:45,497 - Train: 94.87% [356050/375300]  [284.6/300.0] [batch_t 0.109 (0.124)] [data_t 0.004] [optim_t 0.104] [lr 0.000049] [CE 3.204 (3.109)] [KD 0.000 (0.000)]
2024-10-09 10:44:51,677 - Train: 94.88% [356100/375300]  [284.7/300.0] [batch_t 0.126 (0.123)] [data_t 0.004] [optim_t 0.122] [lr 0.000049] [CE 3.258 (3.184)] [KD 0.000 (0.000)]
2024-10-09 10:44:57,605 - Train: 94.90% [356150/375300]  [284.7/300.0] [batch_t 0.108 (0.118)] [data_t 0.004] [optim_t 0.104] [lr 0.000049] [CE 3.173 (3.175)] [KD 0.000 (0.000)]
2024-10-09 10:45:03,448 - Train: 94.91% [356200/375300]  [284.7/300.0] [batch_t 0.118 (0.117)] [data_t 0.004] [optim_t 0.114] [lr 0.000049] [CE 3.063 (3.146)] [KD 0.000 (0.000)]
2024-10-09 10:45:09,554 - Train: 94.92% [356250/375300]  [284.8/300.0] [batch_t 0.108 (0.122)] [data_t 0.004] [optim_t 0.103] [lr 0.000049] [CE 3.145 (3.151)] [KD 0.000 (0.000)]
2024-10-09 10:45:15,551 - Train: 94.94% [356300/375300]  [284.8/300.0] [batch_t 0.115 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.000049] [CE 3.211 (3.151)] [KD 0.000 (0.000)]
2024-10-09 10:45:21,280 - Train: 94.95% [356350/375300]  [284.9/300.0] [batch_t 0.109 (0.114)] [data_t 0.004] [optim_t 0.105] [lr 0.000049] [CE 2.935 (3.144)] [KD 0.000 (0.000)]
2024-10-09 10:45:27,130 - Train: 94.96% [356400/375300]  [284.9/300.0] [batch_t 0.119 (0.117)] [data_t 0.004] [optim_t 0.115] [lr 0.000049] [CE 3.024 (3.123)] [KD 0.000 (0.000)]
2024-10-09 10:45:33,083 - Train: 94.98% [356450/375300]  [284.9/300.0] [batch_t 0.106 (0.119)] [data_t 0.004] [optim_t 0.102] [lr 0.000048] [CE 2.994 (3.065)] [KD 0.000 (0.000)]
2024-10-09 10:45:39,050 - Train: 94.99% [356500/375300]  [285.0/300.0] [batch_t 0.119 (0.119)] [data_t 0.004] [optim_t 0.115] [lr 0.000048] [CE 3.163 (3.183)] [KD 0.000 (0.000)]
2024-10-09 10:45:49,937 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.127)] [top1_cnt  39718] [top5_cnt  47369] [top_all  50000]
2024-10-09 10:45:49,938 - net: 79.436 (94.738)
2024-10-09 10:45:56,517 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.125)] [top1_cnt  39895] [top5_cnt  47447] [top_all  50000]
2024-10-09 10:45:56,518 - net_E: 79.790 (94.894)
2024-10-09 10:45:56,661 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.790 (epoch: 284)]
2024-10-09 10:45:56,662 - ==> Total time: 12:45:34	 Eta: 0:40:17 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:46:02,693 - Train: 95.00% [356550/375300]  [285.0/300.0] [batch_t 0.120 (0.153)] [data_t 0.004] [optim_t 0.115] [lr 0.000048] [CE 3.058 (3.178)] [KD 0.000 (0.000)]
2024-10-09 10:46:11,661 - Train: 95.02% [356600/375300]  [285.1/300.0] [batch_t 0.115 (0.116)] [data_t 0.004] [optim_t 0.111] [lr 0.000048] [CE 3.375 (3.116)] [KD 0.000 (0.000)]
2024-10-09 10:46:17,898 - Train: 95.03% [356650/375300]  [285.1/300.0] [batch_t 0.222 (0.125)] [data_t 0.004] [optim_t 0.217] [lr 0.000048] [CE 3.038 (3.114)] [KD 0.000 (0.000)]
2024-10-09 10:46:24,010 - Train: 95.04% [356700/375300]  [285.1/300.0] [batch_t 0.117 (0.122)] [data_t 0.004] [optim_t 0.112] [lr 0.000048] [CE 3.255 (3.171)] [KD 0.000 (0.000)]
2024-10-09 10:46:29,753 - Train: 95.06% [356750/375300]  [285.2/300.0] [batch_t 0.114 (0.115)] [data_t 0.004] [optim_t 0.109] [lr 0.000048] [CE 2.928 (3.179)] [KD 0.000 (0.000)]
2024-10-09 10:46:36,072 - Train: 95.07% [356800/375300]  [285.2/300.0] [batch_t 0.114 (0.126)] [data_t 0.005] [optim_t 0.110] [lr 0.000048] [CE 3.143 (3.136)] [KD 0.000 (0.000)]
2024-10-09 10:46:41,943 - Train: 95.08% [356850/375300]  [285.3/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.000048] [CE 3.395 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:46:47,721 - Train: 95.10% [356900/375300]  [285.3/300.0] [batch_t 0.109 (0.115)] [data_t 0.004] [optim_t 0.105] [lr 0.000048] [CE 2.885 (3.158)] [KD 0.000 (0.000)]
2024-10-09 10:46:53,806 - Train: 95.11% [356950/375300]  [285.3/300.0] [batch_t 0.108 (0.122)] [data_t 0.004] [optim_t 0.104] [lr 0.000047] [CE 2.816 (3.150)] [KD 0.000 (0.000)]
2024-10-09 10:46:59,441 - Train: 95.12% [357000/375300]  [285.4/300.0] [batch_t 0.110 (0.113)] [data_t 0.004] [optim_t 0.106] [lr 0.000047] [CE 3.012 (3.145)] [KD 0.000 (0.000)]
2024-10-09 10:47:05,337 - Train: 95.14% [357050/375300]  [285.4/300.0] [batch_t 0.116 (0.118)] [data_t 0.004] [optim_t 0.112] [lr 0.000047] [CE 3.172 (3.177)] [KD 0.000 (0.000)]
2024-10-09 10:47:11,185 - Train: 95.15% [357100/375300]  [285.5/300.0] [batch_t 0.109 (0.117)] [data_t 0.004] [optim_t 0.105] [lr 0.000047] [CE 3.258 (3.090)] [KD 0.000 (0.000)]
2024-10-09 10:47:16,983 - Train: 95.16% [357150/375300]  [285.5/300.0] [batch_t 0.117 (0.116)] [data_t 0.004] [optim_t 0.113] [lr 0.000047] [CE 3.191 (3.094)] [KD 0.000 (0.000)]
2024-10-09 10:47:23,054 - Train: 95.18% [357200/375300]  [285.5/300.0] [batch_t 0.111 (0.121)] [data_t 0.004] [optim_t 0.107] [lr 0.000047] [CE 2.963 (3.121)] [KD 0.000 (0.000)]
2024-10-09 10:47:28,976 - Train: 95.19% [357250/375300]  [285.6/300.0] [batch_t 0.112 (0.118)] [data_t 0.004] [optim_t 0.108] [lr 0.000047] [CE 3.330 (3.148)] [KD 0.000 (0.000)]
2024-10-09 10:47:34,881 - Train: 95.20% [357300/375300]  [285.6/300.0] [batch_t 0.115 (0.118)] [data_t 0.004] [optim_t 0.111] [lr 0.000047] [CE 2.986 (3.112)] [KD 0.000 (0.000)]
2024-10-09 10:47:41,320 - Train: 95.22% [357350/375300]  [285.7/300.0] [batch_t 0.127 (0.129)] [data_t 0.004] [optim_t 0.123] [lr 0.000047] [CE 3.195 (3.096)] [KD 0.000 (0.000)]
2024-10-09 10:47:47,230 - Train: 95.23% [357400/375300]  [285.7/300.0] [batch_t 0.120 (0.118)] [data_t 0.004] [optim_t 0.116] [lr 0.000047] [CE 2.987 (3.178)] [KD 0.000 (0.000)]
2024-10-09 10:47:53,400 - Train: 95.24% [357450/375300]  [285.7/300.0] [batch_t 0.115 (0.123)] [data_t 0.004] [optim_t 0.111] [lr 0.000047] [CE 2.764 (3.087)] [KD 0.000 (0.000)]
2024-10-09 10:47:59,340 - Train: 95.26% [357500/375300]  [285.8/300.0] [batch_t 0.113 (0.119)] [data_t 0.004] [optim_t 0.109] [lr 0.000046] [CE 2.906 (3.156)] [KD 0.000 (0.000)]
2024-10-09 10:48:05,371 - Train: 95.27% [357550/375300]  [285.8/300.0] [batch_t 0.122 (0.121)] [data_t 0.004] [optim_t 0.118] [lr 0.000046] [CE 3.064 (3.120)] [KD 0.000 (0.000)]
2024-10-09 10:48:11,635 - Train: 95.28% [357600/375300]  [285.9/300.0] [batch_t 0.112 (0.125)] [data_t 0.004] [optim_t 0.108] [lr 0.000046] [CE 3.243 (3.147)] [KD 0.000 (0.000)]
2024-10-09 10:48:17,769 - Train: 95.30% [357650/375300]  [285.9/300.0] [batch_t 0.122 (0.123)] [data_t 0.004] [optim_t 0.118] [lr 0.000046] [CE 3.362 (3.131)] [KD 0.000 (0.000)]
2024-10-09 10:48:23,787 - Train: 95.31% [357700/375300]  [285.9/300.0] [batch_t 0.117 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.000046] [CE 2.856 (3.174)] [KD 0.000 (0.000)]
2024-10-09 10:48:30,019 - Train: 95.32% [357750/375300]  [286.0/300.0] [batch_t 0.112 (0.125)] [data_t 0.004] [optim_t 0.108] [lr 0.000046] [CE 3.319 (3.082)] [KD 0.000 (0.000)]
2024-10-09 10:48:40,827 - Test (net): 100.00% [50/50] [batch_t 0.136 (0.128)] [top1_cnt  39693] [top5_cnt  47343] [top_all  50000]
2024-10-09 10:48:40,828 - net: 79.386 (94.686)
2024-10-09 10:48:47,426 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.126)] [top1_cnt  39920] [top5_cnt  47456] [top_all  50000]
2024-10-09 10:48:47,426 - net_E: 79.840 (94.912)
2024-10-09 10:48:47,549 - Max [top1: 79.526 (epoch: 278)] [top1-ema: 79.840 (epoch: 286)]
2024-10-09 10:48:47,549 - ==> Total time: 12:48:25	 Eta: 0:37:36 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 10:48:54,247 - Train: 95.34% [357800/375300]  [286.0/300.0] [batch_t 0.111 (0.141)] [data_t 0.004] [optim_t 0.107] [lr 0.000046] [CE 3.364 (3.211)] [KD 0.000 (0.000)]
2024-10-09 10:49:00,052 - Train: 95.35% [357850/375300]  [286.1/300.0] [batch_t 0.112 (0.116)] [data_t 0.004] [optim_t 0.108] [lr 0.000046] [CE 2.986 (3.062)] [KD 0.000 (0.000)]
2024-10-09 10:49:05,834 - Train: 95.36% [357900/375300]  [286.1/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.106] [lr 0.000046] [CE 3.390 (3.160)] [KD 0.000 (0.000)]
2024-10-09 10:49:11,487 - Train: 95.38% [357950/375300]  [286.1/300.0] [batch_t 0.118 (0.113)] [data_t 0.004] [optim_t 0.114] [lr 0.000046] [CE 3.308 (3.113)] [KD 0.000 (0.000)]
2024-10-09 10:49:17,689 - Train: 95.39% [358000/375300]  [286.2/300.0] [batch_t 0.316 (0.124)] [data_t 0.004] [optim_t 0.312] [lr 0.000046] [CE 3.057 (3.104)] [KD 0.000 (0.000)]
2024-10-09 10:49:23,732 - Train: 95.40% [358050/375300]  [286.2/300.0] [batch_t 0.113 (0.121)] [data_t 0.004] [optim_t 0.109] [lr 0.000045] [CE 3.280 (3.122)] [KD 0.000 (0.000)]
2024-10-09 10:49:29,470 - Train: 95.42% [358100/375300]  [286.3/300.0] [batch_t 0.105 (0.115)] [data_t 0.004] [optim_t 0.101] [lr 0.000045] [CE 3.068 (3.114)] [KD 0.000 (0.000)]
2024-10-09 10:49:35,184 - Train: 95.43% [358150/375300]  [286.3/300.0] [batch_t 0.109 (0.114)] [data_t 0.004] [optim_t 0.105] [lr 0.000045] [CE 3.348 (3.093)] [KD 0.000 (0.000)]
2024-10-09 10:49:41,436 - Train: 95.44% [358200/375300]  [286.3/300.0] [batch_t 0.110 (0.125)] [data_t 0.004] [optim_t 0.105] [lr 0.000045] [CE 3.119 (3.097)] [KD 0.000 (0.000)]
2024-10-09 10:49:47,406 - Train: 95.46% [358250/375300]  [286.4/300.0] [batch_t 0.123 (0.119)] [data_t 0.004] [optim_t 0.119] [lr 0.000045] [CE 3.192 (3.118)] [KD 0.000 (0.000)]
2024-10-09 10:49:53,268 - Train: 95.47% [358300/375300]  [286.4/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.113] [lr 0.000045] [CE 3.213 (3.133)] [KD 0.000 (0.000)]
2024-10-09 10:49:59,327 - Train: 95.48% [358350/375300]  [286.5/300.0] [batch_t 0.112 (0.121)] [data_t 0.004] [optim_t 0.108] [lr 0.000045] [CE 3.277 (3.144)] [KD 0.000 (0.000)]
2024-10-09 10:50:05,037 - Train: 95.50% [358400/375300]  [286.5/300.0] [batch_t 0.116 (0.114)] [data_t 0.004] [optim_t 0.112] [lr 0.000045] [CE 3.000 (3.123)] [KD 0.000 (0.000)]
2024-10-09 10:50:11,208 - Train: 95.51% [358450/375300]  [286.5/300.0] [batch_t 0.115 (0.123)] [data_t 0.004] [optim_t 0.110] [lr 0.000045] [CE 3.352 (3.131)] [KD 0.000 (0.000)]
